,isbn10,authors,title,category_id,lang,year,rating-avg,category_name
33661,1646720903,[56],"20th Century Map of Providence, Rhode Island - A Poetose Notebook / Journal / Diary (50 pages/25 sheets)",2802,en,2019,,Personal Development
33662,1646720946,[56],1747 Map of West Africa - A Poetose Notebook / Journal / Diary (50 pages/25 sheets),2802,en,2019,,Personal Development
33663,164672092X,[56],1911 Map of Northern Nigeria - A Poetose Notebook / Journal / Diary (50 pages/25 sheets),2802,en,2019,,Personal Development
33664,1646720857,[56],"1878 Bird's Eye View Map of Newport, Rhode Island - A Poetose Notebook / Journal / Diary (50 pages/25 sheets)",2802,en,2019,,Personal Development
33665,1646721756,[56],1763 Map of Florida - A Poetose Notebook / Journal / Diary (50 pages/25 sheets),2802,en,2020,,Personal Development
33666,1646721780,[56],1891 Map of the State of Idaho - A Poetose Notebook / Journal / Diary (50 pages/25 sheets),2802,en,2020,,Personal Development
33667,1646721586,[56],"1904 Map of Northern Canada, Greenland, and Alaska - A Poetose Notebook / Journal / Diary (50 pages/25 sheets)",2802,en,2020,,Personal Development
40569,1442444959,[75],100 Sideways Miles,2491,en,2014,3.82,Adventure Books for Kids
40570,031260212X,[95],The 100-Year-Old Secret : The Sherlock Files Book One,2491,en,2010,3.67,Adventure Books for Kids
40571,1442444967,[264],100 Sideways Miles,2491,en,2015,3.82,Adventure Books for Kids
40572,1849920567,[842],Trash,2491,en,2012,3.66,Adventure Books for Kids
40573,1101997028,[929],The Ancient One,2491,en,2016,4.07,Adventure Books for Kids
40574,1477816542,"[965, 966]",Samurai Summer,2491,en,2013,3.24,Adventure Books for Kids
40575,1553803477,[980],Eco Warrior : Philip Roy,2491,en,2015,4.1,Adventure Books for Kids
40576,037599159X,"[994, 995, 996]",Nightmares! the Lost Lullaby,2491,en,2016,4.26,Adventure Books for Kids
40577,545224810,[1383],The 39 Clues #9: Storm Warning - Audio,2491,en,2010,3.99,Adventure Books for Kids
40578,9781442426597,"[1395, 1396]",Brother from a Box,2491,en,2013,3.82,Adventure Books for Kids
40579,1599909774,[1397],Sunny Sweet Is So Not Sorry,2491,en,2013,4.23,Adventure Books for Kids
40580,8415241143,"[1805, 1806]",!Que fastidio ser princesa!,2491,es,2012,3.39,Adventure Books for Kids
40581,997030402,[1844],Miraculous : A Whale of a Tale,2491,en,2015,4.0,Adventure Books for Kids
40582,1937053946,[2022],Gideon's Spear,2491,en,2014,4.51,Adventure Books for Kids
40583,606322817,"[2025, 2026]",The Kiss,2491,en,2013,3.87,Adventure Books for Kids
40584,8483432080,[2037],El Amigo Secreto de Barney,2491,es,2013,3.93,Adventure Books for Kids
40585,1606649965,[2159],"Five Little Peppers Abroad by Margaret Sidney, Fiction, Family, Action & Adventure",2491,en,2008,3.8,Adventure Books for Kids
40586,316737496,[2191],Extreme Team: One Smooth Move No.1,2491,en,2011,3.72,Adventure Books for Kids
40587,147782717X,[2250],The Blazing Bridge,2491,en,2017,4.37,Adventure Books for Kids
40588,606393323,[2257],Tournament at Gorlan,2491,en,2016,4.42,Adventure Books for Kids
40589,606383611,[2263],One Came Home,2491,en,2014,3.81,Adventure Books for Kids
40590,62399012,[2268],Lock and Key: The Initiation,2491,en,2016,3.72,Adventure Books for Kids
40591,375871101,[2269],Rogue : The Paladin Prophecy Book 3,2491,en,2016,3.82,Adventure Books for Kids
40592,606382488,"[2273, 1591]",Perseus and the Monstrous Medusa,2491,en,2016,4.37,Adventure Books for Kids
40593,160571299X,[2292],Lady Lucy's Quest,2491,en,2016,4.0,Adventure Books for Kids
40594,553497936,[2303],Five Children on the Western Front,2491,en,2016,3.94,Adventure Books for Kids
40595,1481467298,[2306],"Going, Going, Gone, Volume 1",2491,en,2016,3.62,Adventure Books for Kids
40596,553511343,[2320],"The Magic Mirror : Concerning a Lonely Princess, a Foundling Girl, a Scheming King and a Pickpocket Squirrel",2491,en,2016,3.72,Adventure Books for Kids
40597,1619634961,[2130],Poppy,2491,en,2016,3.72,Adventure Books for Kids
40598,162370636X,[2329],Last Great Adventure of the PB & J Society,2491,en,2016,4.28,Adventure Books for Kids
40599,152061533,[2410],Sniper,2491,en,2007,3.64,Adventure Books for Kids
40600,1770492429,[2435],The Traveling Planet,2491,en,2011,2.0,Adventure Books for Kids
40601,545206936,[2455],"I Survived the Attacks of September 11th, 2001",2491,en,2012,4.25,Adventure Books for Kids
40602,8483432005,[2471],Calcetines,2491,es,2013,2.33,Adventure Books for Kids
40603,1908200766,[2480],The Guardians of the Rainbow,2491,en,2012,3.0,Adventure Books for Kids
40604,805093249,"[2481, 2482]",The Witch's Curse,2491,en,2013,3.57,Adventure Books for Kids
40605,763675466,"[2505, 2021]",Escape from Greasy World,2491,en,2015,3.0,Adventure Books for Kids
40606,1250068363,[2507],Sybil Ludington: Revolutionary War Rider,2491,en,2016,3.52,Adventure Books for Kids
40607,316409642,[2521],The Land of Stories: A Grimm Warning,2491,en,2014,4.52,Adventure Books for Kids
40608,375832483,[2546],Maude March on the Run!,2491,en,2008,3.93,Adventure Books for Kids
40609,881442593,[2558],Chipper the Clown : A Kids Book about a Circus Clown Who Learns That It S Important to Ask for Help in Order to Follow Your Dreams,2491,en,2010,5.0,Adventure Books for Kids
40610,1619633515,[2551],Searching for Sky,2491,en,2014,3.74,Adventure Books for Kids
40611,1467710768,"[2608, 2609]",Jack the Castaway,2491,en,2014,3.54,Adventure Books for Kids
40612,9781406285710,"[2617, 2618, 2619]",Sand Spider,2491,en,2014,4.31,Adventure Books for Kids
40613,9780689831393,"[505, 2211]",The Adventures of Huckleberry Finn,2491,en,1999,3.81,Adventure Books for Kids
40614,1417768835,[2211],Hatchet,2491,en,2007,3.72,Adventure Books for Kids
40615,606385886,[2455],"I Survived the Hindenburg Disaster, 1937",2491,en,2016,4.2,Adventure Books for Kids
40616,1101996226,[2690],The Matchstick Castle,2491,en,2017,3.68,Adventure Books for Kids
40617,1250104122,[2695],Sybil Ludington : Revolutionary War Rider,2491,en,2017,3.52,Adventure Books for Kids
40618,1481417614,[2062],In Over Their Heads,2491,en,2017,3.81,Adventure Books for Kids
40619,149263591X,[2699],You Were Here,2491,en,2017,4.04,Adventure Books for Kids
40620,62366041,"[2704, 2705]",Flat Stanley's Worldwide Adventures #13: The Midnight Ride of Flat Revere,2491,en,2016,4.0,Adventure Books for Kids
40621,812415299,[2410],The Cay,2491,en,2002,3.76,Adventure Books for Kids
40622,807512087,"[2874, 2309]",The Clue in the Recycling Bin,2491,en,2011,3.96,Adventure Books for Kids
40623,62439103,[989],13 Little Blue Envelopes,2491,en,2016,3.63,Adventure Books for Kids
40624,545767512,[3282],The 39 Clues: Doublecross: #4 Mission Atomic,2491,en,2016,4.29,Adventure Books for Kids
40625,316551368,[3446],The 100 Complete Boxed Set,2491,en,2017,4.31,Adventure Books for Kids
40626,1910655538,[3457],Sky Chasers,2491,en,2018,4.18,Adventure Books for Kids
40627,1948492148,"[4572, 4573, 4574]",Rising Water : A stormy drama about being out-of-control,2491,en,2018,,Adventure Books for Kids
40628,8415580495,[5025],"Los Heroes del Olimpo, Libro 1: El Heroe Perdido",2491,es,2019,4.34,Adventure Books for Kids
40629,8415580711,[5025],Los Heroes del Olimpo: El Hijo de Neptuno,2491,es,2019,4.43,Adventure Books for Kids
40630,840810229X,"[6024, 6025, 6026]",Supermetomentodo contra los tres terribles / Super Squeak Versus the Terrible Threesome,2491,es,2013,4.22,Adventure Books for Kids
40631,1444766880,[3446],The 100 : Book One,2491,en,2013,3.56,Adventure Books for Kids
40632,9780375838828,[6777],100 Cupboards,2491,en,2009,3.78,Adventure Books for Kids
40633,545290597,"[5025, 6794]",39 Clues #11: Vespers Rising,2491,en,2011,4.12,Adventure Books for Kids
40634,316234494,[3446],The 100,2491,en,2014,3.56,Adventure Books for Kids
40635,399162410,[6841],The 5th Wave,2491,en,2013,4.05,Adventure Books for Kids
40636,8421636243,"[6951, 6952]",Kika Superbruja y la magia del circo / Kika Superwitch and Magic of the Circus,2491,es,2009,3.58,Adventure Books for Kids
40637,545285046,[5025],39 Clues: Black Book of Buried Secrets,2491,en,2010,4.12,Adventure Books for Kids
40638,1742753760,[7318],10 Futures,2491,en,2012,3.07,Adventure Books for Kids
40639,316041475,[7319],13 Treasures,2491,en,2011,4.03,Adventure Books for Kids
40640,192793527,[7406],Seeking Crystal,2491,en,2014,4.29,Adventure Books for Kids
40641,545431433,[7431],39 Clues: The Cahill Files: Operation Trinity,2491,en,2012,4.12,Adventure Books for Kids
40642,679815694,[7493],"20,000 Baseball Cards Under The Sea Step Into Reading Lvl 4",2491,en,1993,3.66,Adventure Books for Kids
40643,7319908,[989],13 Little Blue Envelopes,2491,en,2009,3.63,Adventure Books for Kids
40644,316041491,[7642],13 Curses,2491,en,2012,4.23,Adventure Books for Kids
40645,1101996986,[6841],The Infinite Sea : The Second Book of the 5th Wave,2491,en,2015,3.88,Adventure Books for Kids
40646,9780141316550,[7789],Dominic's Discovery,2491,en,2004,4.08,Adventure Books for Kids
40647,1484743318,[7829],5-Minute Avengers Stories,2491,en,2015,3.95,Adventure Books for Kids
40648,1509842349,[7858],Twilight Robbery,2491,en,2017,4.32,Adventure Books for Kids
40649,1781173621,[7881],The Book of Learning 2015 : Nine Lives Trilogy Part 1,2491,en,2016,4.28,Adventure Books for Kids
40650,62194763,[7904],The Fate of Ten,2491,en,2019,4.31,Adventure Books for Kids
40651,60731591,"[2553, 7919]",Patrol : An American Soldier in Vietnam,2491,en,2005,3.96,Adventure Books for Kids
40652,60882077,"[7937, 7938]",Queste,2491,en,2008,4.05,Adventure Books for Kids
40653,1407143336,"[7941, 7942]",Ricky Ricotta's Mighty Robot,2491,en,2014,3.99,Adventure Books for Kids
40654,1447285611,"[7951, 7952, 7953]",William the Fourth,2491,en,2015,4.24,Adventure Books for Kids
40655,448443309,[7986],Witch Switch : Super Special,2491,en,2006,3.95,Adventure Books for Kids
40656,1417732474,[5025],The Lightning Thief,2491,en,2006,4.24,Adventure Books for Kids
40657,1338037056,[8072],The 39 Clues Superspecial #1: Outbreak,2491,en,2017,4.12,Adventure Books for Kids
40658,688166768,[8073],"Turn Homeward, Hannalee",2491,en,2000,3.86,Adventure Books for Kids
40659,99456656,[8088],The Cuckoo Tree,2491,en,2004,4.03,Adventure Books for Kids
40660,192734067,[8096],Unleashed 1: A Life & Death Job,2491,en,2013,4.06,Adventure Books for Kids
40661,1408838451,[8097],Unlocking the Spell : A Tale of the Wide-Awake Princess,2491,en,2013,4.15,Adventure Books for Kids
40662,9781408340783,[8119],Beast Quest: Tempra the Time Stealer : Special 17,2491,en,2016,4.52,Adventure Books for Kids
40663,1906814716,"[3656, 8127, 8128]","39 Steps, The",2491,en,2015,3.6,Adventure Books for Kids
40664,1594748039,[8136],Warren The 13th And The All-Seeing Eye : A Novel,2491,en,2015,4.1,Adventure Books for Kids
40665,1481488317,"[2273, 1591, 8137, 8138]",Hermes and the Horse with Wings,2491,en,2017,4.46,Adventure Books for Kids
40666,1491459255,[8160],Can You Survive a Zombie Apocalypse?: An Interactive Doomsday Adventure,2491,en,2015,3.76,Adventure Books for Kids
40667,142427144,[8161],Pennyroyal Academy,2491,en,2016,3.8,Adventure Books for Kids
40668,1933390077,"[8180, 8181, 8182]",Race Forever,2491,en,2006,3.68,Adventure Books for Kids
40669,785703039,[8187],The Knight at Dawn,2491,en,1999,3.89,Adventure Books for Kids
40670,192756087,[8096],Unleashed 3: Trick Or Truth,2491,en,2013,4.17,Adventure Books for Kids
40671,545141060,"[8203, 8204]",Quest for the Spark,2491,en,2013,4.11,Adventure Books for Kids
40672,807594849,[8211],Freddie Ramos Zooms to the Rescue,2491,en,2012,3.94,Adventure Books for Kids
40673,1416989811,[2062],Torn,2491,en,2012,3.99,Adventure Books for Kids
40674,044848952X,[8225],The Tower Treasure (Book 1): Hardy Boys,2491,en,2016,3.91,Adventure Books for Kids
40675,1423165233,[2268],Kingdom Keepers Vi : Dark Passage,2491,en,2014,4.18,Adventure Books for Kids
40676,1496505158,[8236],Batman: Attack of the Man-Bat!,2491,en,2016,3.7,Adventure Books for Kids
40677,316207489,[2026],Maximum Ride Forever,2491,en,2016,4.06,Adventure Books for Kids
40678,316133825,[8245],The Blue Lotus,2491,en,2011,4.05,Adventure Books for Kids
40679,316133833,[8245],King Ottokar's Sceptre,2491,en,2012,4.01,Adventure Books for Kids
40680,385736118,"[8258, 8259]",Edge Chronicles: Freeglader,2491,en,2010,4.24,Adventure Books for Kids
40681,449813894,"[8275, 8276]",A Friend at the Zoo (Bubble Guppies),2491,en,2017,3.85,Adventure Books for Kids
40682,64434028,[8277],Harold Y El Lapiz Color Morado : Harold and the Purple Crayon (Spanish Edition),2491,es,2018,4.25,Adventure Books for Kids
40683,525425772,[8279],Theodore Boone: The Activist,2491,en,2013,3.99,Adventure Books for Kids
40684,147516056,[8281],My Brother Is a Superhero,2491,en,2017,4.1,Adventure Books for Kids
40685,671879502,"[8286, 8287]",The Ice Cream Scoop,2491,en,2003,3.78,Adventure Books for Kids
40686,006212997X,[8289],Jinx's Fire,2491,en,2016,4.26,Adventure Books for Kids
40687,545392349,[8290],Everest: #3 The Summit,2491,en,2012,3.96,Adventure Books for Kids
40688,031619008X,[8291],Etiquette & Espionage,2491,en,2013,3.8,Adventure Books for Kids
40689,1408334852,[8119],Sea Quest: Gulak the Gulper Eel : Book 24,2491,en,2019,4.4,Adventure Books for Kids
40690,64400468,[8310],Freaky Friday,2491,en,2009,3.7,Adventure Books for Kids
40691,9780316110587,[8311],Arthur Goes To Camp,2491,en,2001,3.9,Adventure Books for Kids
40692,1408345161,[8314],Rainbow Magic: Penelope the Foal Fairy : The Baby Farm Animal Fairies Book 3,2491,en,2017,4.32,Adventure Books for Kids
40693,1338047426,"[8315, 8316]",LEGO DC Comics Super Heroes: Sidekick Showdown!,2491,en,2017,3.81,Adventure Books for Kids
40694,99543745,[2026],Witch & Wizard,2491,en,2010,3.55,Adventure Books for Kids
40695,439436575,[8319],The Keys to the Kingdom #4: Sir Thursday,2491,en,2007,3.95,Adventure Books for Kids
40696,1408856867,[8349],Thursdays with the Crown,2491,en,2014,4.1,Adventure Books for Kids
40697,1444932705,[8350],Run,2491,en,2016,3.71,Adventure Books for Kids
40698,1510201114,[8387],Frankie's Magic Football: The Elf Express : Book 17,2491,en,2016,3.8,Adventure Books for Kids
40699,142425834,[6841],The 5th Wave : The First Book of the 5th Wave Series,2491,en,2015,4.05,Adventure Books for Kids
40700,316409189,[8245],The Seven Crystal Balls,2491,en,2014,4.19,Adventure Books for Kids
40701,62352946,[8512],The Fog Diver,2491,en,2016,4.09,Adventure Books for Kids
40702,054556204X,[8513],Mark of the Thief: Rise of the Wolf (#2),2491,en,2016,4.1,Adventure Books for Kids
40703,545392330,[8290],Everest: #2 The Climb,2491,en,2012,3.9,Adventure Books for Kids
40704,1921656522,[8595],This Is Shyness,2491,en,2015,3.59,Adventure Books for Kids
40705,192756079,[8096],Unleashed 2: Mind Over Matter,2491,en,2013,4.25,Adventure Books for Kids
40706,192746081,[8096],The Shapeshifter: Running the Risk,2491,en,2016,4.37,Adventure Books for Kids
40707,1442497432,[8897],"The E.L. Konigsburg Newbery Collection : From the Mixed-Up Files of Mrs. Basil E. Frankweiler; Jennifer, Hecate, Macbeth, William McKinley, and Me, Elizabeth; The View from Saturday",2491,en,2013,4.26,Adventure Books for Kids
